item_id,channel,recommended_warehouse,horizon,forecast_days,total_forecasted_demand,safety_stock,reorder_point,economic_order_quantity (EOQ)
A0249,App,central_online_wh,3-Month,90,13.0,4,9,27
A0249,App,central_online_wh,6-Month,183,27.0,4,10,27
A0249,Offline,central_offline_wh,1-Month,30,200.0,37,304,180
A0249,Offline,central_offline_wh,3-Month,90,585.0,36,296,178
A0249,Offline,central_offline_wh,6-Month,183,1179.0,36,294,177
A0249,Web,central_online_wh,1-Month,30,10.0,5,18,40
A0249,Web,central_online_wh,3-Month,90,26.0,5,16,37
A0249,Web,central_online_wh,6-Month,183,53.0,5,16,38
A0256,App,central_online_wh,1-Month,30,96.0,18,146,125
A0256,App,central_online_wh,3-Month,90,283.0,18,144,124
A0256,App,central_online_wh,6-Month,183,575.0,18,143,124
A0256,Offline,central_offline_wh,1-Month,30,69.0,21,113,106
A0256,Offline,central_offline_wh,3-Month,90,208.0,20,113,106
A0256,Offline,central_offline_wh,6-Month,183,420.0,21,112,106
A0256,Web,central_online_wh,1-Month,30,222.0,48,344,190
A0256,Web,central_online_wh,3-Month,90,660.0,48,341,189
A0256,Web,central_online_wh,6-Month,183,1334.0,48,340,188
A0260,App,central_online_wh,1-Month,30,5.0,3,10,28
A0260,App,central_online_wh,3-Month,90,13.0,3,9,27
A0260,App,central_online_wh,6-Month,183,27.0,3,9,27
A0260,Offline,central_offline_wh,1-Month,30,35.0,7,53,75
A0260,Offline,central_offline_wh,3-Month,90,104.0,7,53,75
A0260,Offline,central_offline_wh,6-Month,183,210.0,7,53,75
A0260,Web,central_online_wh,1-Month,30,30.0,13,53,70
A0260,Web,central_online_wh,3-Month,90,91.0,14,54,70
A0260,Web,central_online_wh,6-Month,183,183.0,14,54,70
A0263,App,central_online_wh,1-Month,30,54.0,18,90,94
A0263,App,central_online_wh,3-Month,90,166.0,18,92,95
A0263,App,central_online_wh,6-Month,183,340.0,18,92,95
A0263,Offline,central_offline_wh,1-Month,30,30.0,10,50,70
A0263,Offline,central_offline_wh,3-Month,90,91.0,10,50,70
A0263,Offline,central_offline_wh,6-Month,183,183.0,10,50,70
A0263,Web,central_online_wh,1-Month,30,112.0,19,168,135
A0263,Web,central_online_wh,3-Month,90,333.0,18,166,134
A0263,Web,central_online_wh,6-Month,183,682.0,18,167,135
A0269,App,central_online_wh,1-Month,30,5.0,4,11,28
A0269,App,central_online_wh,3-Month,90,13.0,4,9,27
A0269,App,central_online_wh,6-Month,183,27.0,4,10,27
A0269,Offline,central_offline_wh,1-Month,30,4.0,4,9,25
A0269,Offline,central_offline_wh,3-Month,90,13.0,4,9,27
A0269,Offline,central_offline_wh,6-Month,183,26.0,4,9,26
A0269,Web,central_online_wh,1-Month,30,5.0,4,11,28
A0269,Web,central_online_wh,3-Month,90,13.0,4,9,27
A0269,Web,central_online_wh,6-Month,183,27.0,4,10,27
A0270,App,central_online_wh,1-Month,30,17.0,8,30,53
A0270,App,central_online_wh,3-Month,90,52.0,8,31,53
A0270,App,central_online_wh,6-Month,183,105.0,8,31,53
A0270,Offline,central_offline_wh,1-Month,30,21.0,11,39,58
A0270,Offline,central_offline_wh,3-Month,90,65.0,11,40,59
A0270,Offline,central_offline_wh,6-Month,183,131.0,11,39,59
A0270,Web,central_online_wh,1-Month,30,57.0,15,91,96
A0270,Web,central_online_wh,3-Month,90,169.0,15,90,96
A0270,Web,central_online_wh,6-Month,183,341.0,15,90,95
A0272,App,central_online_wh,1-Month,30,0.0,0,0,10
A0272,App,central_online_wh,3-Month,90,0.0,0,0,10
A0272,App,central_online_wh,6-Month,183,0.0,0,0,10
A0272,Offline,central_offline_wh,1-Month,30,29.0,8,46,69
A0272,Offline,central_offline_wh,3-Month,90,91.0,8,48,70
A0272,Offline,central_offline_wh,6-Month,183,182.0,8,47,70
A0272,Web,central_online_wh,1-Month,30,0.0,0,0,10
A0272,Web,central_online_wh,3-Month,90,0.0,0,0,10
A0272,Web,central_online_wh,6-Month,183,0.0,0,0,10
A0273,App,central_online_wh,1-Month,30,54.0,28,100,94
A0273,App,central_online_wh,3-Month,90,168.0,28,103,95
A0273,App,central_online_wh,6-Month,183,339.0,28,102,95
A0273,Offline,central_offline_wh,1-Month,30,57.0,30,106,96
A0273,Offline,central_offline_wh,3-Month,90,169.0,31,106,96
A0273,Offline,central_offline_wh,6-Month,183,340.0,31,105,95
A0273,Web,central_online_wh,1-Month,30,121.0,43,205,140
A0273,Web,central_online_wh,3-Month,90,375.0,44,211,142
A0273,Web,central_online_wh,6-Month,183,756.0,44,209,142
A0275,App,central_online_wh,1-Month,30,0.0,0,0,10
A0275,App,central_online_wh,3-Month,90,0.0,0,0,10
A0275,App,central_online_wh,6-Month,183,0.0,0,0,10
A0275,Offline,central_offline_wh,1-Month,30,17.0,4,27,53
A0275,Offline,central_offline_wh,3-Month,90,52.0,4,27,53
A0275,Offline,central_offline_wh,6-Month,183,104.0,4,27,53
A0275,Web,central_online_wh,1-Month,30,4.0,3,8,25
A0275,Web,central_online_wh,3-Month,90,13.0,3,9,27
A0275,Web,central_online_wh,6-Month,183,26.0,3,9,26
A0276,App,central_online_wh,1-Month,30,21.0,9,37,58
A0276,App,central_online_wh,3-Month,90,65.0,9,38,59
A0276,App,central_online_wh,6-Month,183,130.0,9,38,59
A0276,Offline,central_offline_wh,1-Month,30,33.0,13,57,73
A0276,Offline,central_offline_wh,3-Month,90,104.0,13,59,75
A0276,Offline,central_offline_wh,6-Month,183,208.0,13,58,74
A0276,Web,central_online_wh,1-Month,30,56.0,16,91,95
A0276,Web,central_online_wh,3-Month,90,169.0,16,91,96
A0276,Web,central_online_wh,6-Month,183,340.0,16,90,95
A0277,App,central_online_wh,1-Month,30,179.0,44,283,170
A0277,App,central_online_wh,3-Month,90,557.0,44,291,174
A0277,App,central_online_wh,6-Month,183,1120.0,44,289,173
A0277,Offline,central_offline_wh,1-Month,30,73.0,36,134,109
A0277,Offline,central_offline_wh,3-Month,90,221.0,37,135,109
A0277,Offline,central_offline_wh,6-Month,183,443.0,37,134,109
A0277,Web,central_online_wh,1-Month,30,315.0,85,505,226
A0277,Web,central_online_wh,3-Month,90,985.0,85,523,231
A0277,Web,central_online_wh,6-Month,183,1982.0,85,518,230
A0278,App,central_online_wh,1-Month,30,8.0,6,16,36
A0278,App,central_online_wh,3-Month,90,26.0,6,17,37
A0278,App,central_online_wh,6-Month,183,52.0,6,17,37
A0278,Offline,central_offline_wh,1-Month,30,8.0,4,14,36
A0278,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
A0278,Offline,central_offline_wh,6-Month,183,52.0,4,15,37
A0278,Web,central_online_wh,1-Month,30,12.0,6,22,44
A0278,Web,central_online_wh,3-Month,90,39.0,6,23,46
A0278,Web,central_online_wh,6-Month,183,78.0,6,23,46
A0279,App,central_online_wh,1-Month,30,16.0,11,32,51
A0279,App,central_online_wh,3-Month,90,52.0,11,34,53
A0279,App,central_online_wh,6-Month,183,104.0,11,34,53
A0279,Offline,central_offline_wh,1-Month,30,12.0,8,24,44
A0279,Offline,central_offline_wh,3-Month,90,39.0,8,25,46
A0279,Offline,central_offline_wh,6-Month,183,78.0,8,25,46
A0279,Web,central_online_wh,1-Month,30,21.0,11,39,58
A0279,Web,central_online_wh,3-Month,90,65.0,11,40,59
A0279,Web,central_online_wh,6-Month,183,130.0,11,39,59
A0280,App,central_online_wh,1-Month,30,49.0,44,109,89
A0280,App,central_online_wh,3-Month,90,130.0,41,99,84
A0280,App,central_online_wh,6-Month,183,269.0,41,100,85
A0280,Offline,central_offline_wh,1-Month,30,49.0,21,86,89
A0280,Offline,central_offline_wh,3-Month,90,143.0,21,84,88
A0280,Offline,central_offline_wh,6-Month,183,287.0,21,83,87
A0280,Web,central_online_wh,1-Month,30,57.0,44,120,96
A0280,Web,central_online_wh,3-Month,90,156.0,41,111,92
A0280,Web,central_online_wh,6-Month,183,321.0,42,112,92
A0281,App,central_online_wh,1-Month,30,12.0,5,21,44
A0281,App,central_online_wh,3-Month,90,38.0,5,22,45
A0281,App,central_online_wh,6-Month,183,78.0,5,22,46
A0281,Offline,central_offline_wh,1-Month,30,69.0,17,109,106
A0281,Offline,central_offline_wh,3-Month,90,208.0,17,110,106
A0281,Offline,central_offline_wh,6-Month,183,418.0,17,109,105
A0281,Web,central_online_wh,1-Month,30,16.0,5,27,51
A0281,Web,central_online_wh,3-Month,90,51.0,5,28,53
A0281,Web,central_online_wh,6-Month,183,104.0,5,28,53
A0282,App,central_online_wh,1-Month,30,632.0,104,946,320
A0282,App,central_online_wh,3-Month,90,1907.0,103,951,321
A0282,App,central_online_wh,6-Month,183,3847.0,105,946,320
A0282,Offline,central_offline_wh,1-Month,30,312.0,60,476,225
A0282,Offline,central_offline_wh,3-Month,90,936.0,59,475,225
A0282,Offline,central_offline_wh,6-Month,183,1887.0,60,472,224
A0282,Web,central_online_wh,1-Month,30,1463.0,251,2202,487
A0282,Web,central_online_wh,3-Month,90,4388.0,249,2199,487
A0282,Web,central_online_wh,6-Month,183,8853.0,253,2188,485
A0283,App,central_online_wh,1-Month,30,88.0,39,157,119
A0283,App,central_online_wh,3-Month,90,273.0,40,161,121
A0283,App,central_online_wh,6-Month,183,548.0,40,160,121
A0283,Offline,central_offline_wh,1-Month,30,165.0,47,267,164
A0283,Offline,central_offline_wh,3-Month,90,481.0,45,259,161
A0283,Offline,central_offline_wh,6-Month,183,974.0,45,258,161
A0283,Web,central_online_wh,1-Month,30,129.0,48,220,145
A0283,Web,central_online_wh,3-Month,90,390.0,49,222,145
A0283,Web,central_online_wh,6-Month,183,782.0,49,219,144
A0284,App,central_online_wh,1-Month,30,14.0,6,25,48
A0284,App,central_online_wh,3-Month,90,39.0,6,23,46
A0284,App,central_online_wh,6-Month,183,78.0,6,23,46
A0284,Offline,central_offline_wh,1-Month,30,24.0,14,46,62
A0284,Offline,central_offline_wh,3-Month,90,78.0,14,49,65
A0284,Offline,central_offline_wh,6-Month,183,156.0,14,48,64
A0284,Web,central_online_wh,1-Month,30,32.0,12,55,72
A0284,Web,central_online_wh,3-Month,90,91.0,12,52,70
A0284,Web,central_online_wh,6-Month,183,182.0,11,51,70
A0285,App,central_online_wh,1-Month,30,201.0,54,322,181
A0285,App,central_online_wh,3-Month,90,610.0,53,324,182
A0285,App,central_online_wh,6-Month,183,1224.0,53,320,180
A0285,Offline,central_offline_wh,1-Month,30,107.0,35,177,132
A0285,Offline,central_offline_wh,3-Month,90,310.0,33,171,129
A0285,Offline,central_offline_wh,6-Month,183,626.0,32,169,129
A0285,Web,central_online_wh,1-Month,30,283.0,64,441,214
A0285,Web,central_online_wh,3-Month,90,857.0,64,444,215
A0285,Web,central_online_wh,6-Month,183,1722.0,64,440,214
A0286,App,central_online_wh,1-Month,30,0.0,0,0,10
A0286,App,central_online_wh,3-Month,90,0.0,0,0,10
A0286,App,central_online_wh,6-Month,183,0.0,0,0,10
A0286,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
A0286,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
A0286,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
A0286,Web,central_online_wh,1-Month,30,0.0,0,0,10
A0286,Web,central_online_wh,3-Month,90,0.0,0,0,10
A0286,Web,central_online_wh,6-Month,183,0.0,0,0,10
A0288,App,central_online_wh,1-Month,30,0.0,0,0,10
A0288,App,central_online_wh,3-Month,90,0.0,0,0,10
A0288,App,central_online_wh,6-Month,183,0.0,0,0,10
A0288,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
A0288,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
A0288,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
A0288,Web,central_online_wh,1-Month,30,0.0,0,0,10
A0288,Web,central_online_wh,3-Month,90,0.0,0,0,10
A0288,Web,central_online_wh,6-Month,183,0.0,0,0,10
A0289,App,central_online_wh,1-Month,30,0.0,0,0,10
A0289,App,central_online_wh,3-Month,90,0.0,0,0,10
A0289,App,central_online_wh,6-Month,183,0.0,0,0,10
A0289,Offline,central_offline_wh,1-Month,30,42.0,13,69,83
A0289,Offline,central_offline_wh,3-Month,90,130.0,14,71,84
A0289,Offline,central_offline_wh,6-Month,183,261.0,13,71,83
A0289,Web,central_online_wh,1-Month,30,0.0,0,0,10
A0289,Web,central_online_wh,3-Month,90,0.0,0,0,10
A0289,Web,central_online_wh,6-Month,183,0.0,0,0,10
A0290,App,central_online_wh,1-Month,30,205.0,68,341,182
A0290,App,central_online_wh,3-Month,90,611.0,68,340,182
A0290,App,central_online_wh,6-Month,183,1228.0,68,336,181
A0290,Offline,central_offline_wh,1-Month,30,34.0,17,63,74
A0290,Offline,central_offline_wh,3-Month,90,104.0,18,64,75
A0290,Offline,central_offline_wh,6-Month,183,209.0,18,63,75
A0290,Web,central_online_wh,1-Month,30,371.0,111,605,245
A0290,Web,central_online_wh,3-Month,90,1105.0,110,601,244
A0290,Web,central_online_wh,6-Month,183,2219.0,110,595,243
A0303,App,central_online_wh,1-Month,30,28.0,10,47,67
A0303,App,central_online_wh,3-Month,90,89.0,10,49,69
A0303,App,central_online_wh,6-Month,183,182.0,10,49,70
A0303,Offline,central_offline_wh,1-Month,30,79.0,26,131,113
A0303,Offline,central_offline_wh,3-Month,90,247.0,26,136,116
A0303,Offline,central_offline_wh,6-Month,183,496.0,26,134,115
A0303,Web,central_online_wh,1-Month,30,60.0,20,100,99
A0303,Web,central_online_wh,3-Month,90,193.0,20,106,102
A0303,Web,central_online_wh,6-Month,183,390.0,20,105,102
A0367,App,central_online_wh,1-Month,30,50.0,27,94,90
A0367,App,central_online_wh,3-Month,90,130.0,25,83,84
A0367,App,central_online_wh,6-Month,183,269.0,26,84,85
A0367,Offline,central_offline_wh,1-Month,30,8.0,4,14,36
A0367,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
A0367,Offline,central_offline_wh,6-Month,183,52.0,4,15,37
A0367,Web,central_online_wh,1-Month,30,118.0,48,205,138
A0367,Web,central_online_wh,3-Month,90,312.0,45,184,130
A0367,Web,central_online_wh,6-Month,183,640.0,45,185,130
A0412,App,central_online_wh,1-Month,30,114.0,18,170,136
A0412,App,central_online_wh,3-Month,90,338.0,17,167,135
A0412,App,central_online_wh,6-Month,183,679.0,17,166,134
A0412,Offline,central_offline_wh,1-Month,30,8.0,6,16,36
A0412,Offline,central_offline_wh,3-Month,90,26.0,6,17,37
A0412,Offline,central_offline_wh,6-Month,183,52.0,6,17,37
A0412,Web,central_online_wh,1-Month,30,334.0,44,489,233
A0412,Web,central_online_wh,3-Month,90,1014.0,43,494,234
A0412,Web,central_online_wh,6-Month,183,2036.0,44,489,233
A0417,App,central_online_wh,1-Month,30,136.0,17,198,149
A0417,App,central_online_wh,3-Month,90,415.0,17,202,150
A0417,App,central_online_wh,6-Month,183,836.0,17,200,149
A0417,Offline,central_offline_wh,1-Month,30,10.0,6,19,40
A0417,Offline,central_offline_wh,3-Month,90,26.0,6,17,37
A0417,Offline,central_offline_wh,6-Month,183,52.0,6,17,37
A0417,Web,central_online_wh,1-Month,30,227.0,32,334,192
A0417,Web,central_online_wh,3-Month,90,688.0,32,338,193
A0417,Web,central_online_wh,6-Month,183,1387.0,32,335,192
A058,App,central_online_wh,1-Month,30,0.0,0,0,10
A058,App,central_online_wh,3-Month,90,0.0,0,0,10
A058,App,central_online_wh,6-Month,183,0.0,0,0,10
A058,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
A058,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
A058,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
A058,Web,central_online_wh,1-Month,30,0.0,0,0,10
A058,Web,central_online_wh,3-Month,90,0.0,0,0,10
A058,Web,central_online_wh,6-Month,183,0.0,0,0,10
A059,App,central_online_wh,1-Month,30,0.0,0,0,10
A059,App,central_online_wh,3-Month,90,0.0,0,0,10
A059,App,central_online_wh,6-Month,183,0.0,0,0,10
A059,Offline,central_offline_wh,1-Month,30,8.0,4,14,36
A059,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
A059,Offline,central_offline_wh,6-Month,183,52.0,4,15,37
A059,Web,central_online_wh,1-Month,30,0.0,0,0,10
A059,Web,central_online_wh,3-Month,90,0.0,0,0,10
A059,Web,central_online_wh,6-Month,183,0.0,0,0,10
A073,App,central_online_wh,1-Month,30,5.0,4,11,28
A073,App,central_online_wh,3-Month,90,13.0,4,9,27
A073,App,central_online_wh,6-Month,183,27.0,4,10,27
A073,Offline,central_offline_wh,1-Month,30,160.0,38,251,161
A073,Offline,central_offline_wh,3-Month,90,481.0,38,252,161
A073,Offline,central_offline_wh,6-Month,183,970.0,38,250,161
A073,Web,central_online_wh,1-Month,30,10.0,8,21,40
A073,Web,central_online_wh,3-Month,90,26.0,7,19,37
A073,Web,central_online_wh,6-Month,183,54.0,7,19,38
A078,App,central_online_wh,1-Month,30,0.0,0,0,10
A078,App,central_online_wh,3-Month,90,0.0,0,0,10
A078,App,central_online_wh,6-Month,183,0.0,0,0,10
A078,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
A078,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
A078,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
A078,Web,central_online_wh,1-Month,30,0.0,0,0,10
A078,Web,central_online_wh,3-Month,90,0.0,0,0,10
A078,Web,central_online_wh,6-Month,183,0.0,0,0,10
A093,App,central_online_wh,1-Month,30,38.0,13,64,79
A093,App,central_online_wh,3-Month,90,117.0,13,65,80
A093,App,central_online_wh,6-Month,183,234.0,13,64,79
A093,Offline,central_offline_wh,1-Month,30,4.0,4,9,25
A093,Offline,central_offline_wh,3-Month,90,13.0,4,9,27
A093,Offline,central_offline_wh,6-Month,183,26.0,4,9,26
A093,Web,central_online_wh,1-Month,30,52.0,19,88,92
A093,Web,central_online_wh,3-Month,90,156.0,18,88,92
A093,Web,central_online_wh,6-Month,183,312.0,18,86,91
A095,App,central_online_wh,1-Month,30,4.0,3,8,25
A095,App,central_online_wh,3-Month,90,13.0,3,9,27
A095,App,central_online_wh,6-Month,183,26.0,3,9,26
A095,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
A095,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
A095,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
A095,Web,central_online_wh,1-Month,30,8.0,4,14,36
A095,Web,central_online_wh,3-Month,90,26.0,4,15,37
A095,Web,central_online_wh,6-Month,183,52.0,4,15,37
A097,App,central_online_wh,1-Month,30,37.0,25,75,77
A097,App,central_online_wh,3-Month,90,117.0,26,78,80
A097,App,central_online_wh,6-Month,183,235.0,26,77,79
A097,Offline,central_offline_wh,1-Month,30,22.0,9,38,60
A097,Offline,central_offline_wh,3-Month,90,65.0,9,38,59
A097,Offline,central_offline_wh,6-Month,183,131.0,9,38,59
A097,Web,central_online_wh,1-Month,30,105.0,36,176,131
A097,Web,central_online_wh,3-Month,90,325.0,36,180,133
A097,Web,central_online_wh,6-Month,183,654.0,36,179,132
AVA0003,App,central_online_wh,1-Month,30,0.0,0,0,10
AVA0003,App,central_online_wh,3-Month,90,0.0,0,0,10
AVA0003,App,central_online_wh,6-Month,183,0.0,0,0,10
AVA0003,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
AVA0003,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
AVA0003,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
AVA0003,Web,central_online_wh,1-Month,30,0.0,0,0,10
AVA0003,Web,central_online_wh,3-Month,90,0.0,0,0,10
AVA0003,Web,central_online_wh,6-Month,183,0.0,0,0,10
AVA0014,App,central_online_wh,1-Month,30,0.0,0,0,10
AVA0014,App,central_online_wh,3-Month,90,0.0,0,0,10
AVA0014,App,central_online_wh,6-Month,183,0.0,0,0,10
AVA0014,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
AVA0014,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
AVA0014,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
AVA0014,Web,central_online_wh,1-Month,30,0.0,0,0,10
AVA0014,Web,central_online_wh,3-Month,90,0.0,0,0,10
AVA0014,Web,central_online_wh,6-Month,183,0.0,0,0,10
AVBR002,App,central_online_wh,1-Month,30,5.0,4,11,28
AVBR002,App,central_online_wh,3-Month,90,13.0,4,9,27
AVBR002,App,central_online_wh,6-Month,183,26.0,4,9,26
AVBR002,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
AVBR002,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
AVBR002,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
AVBR002,Web,central_online_wh,1-Month,30,0.0,0,0,10
AVBR002,Web,central_online_wh,3-Month,90,0.0,0,0,10
AVBR002,Web,central_online_wh,6-Month,183,0.0,0,0,10
AVBR012,App,central_online_wh,1-Month,30,0.0,0,0,10
AVBR012,App,central_online_wh,3-Month,90,0.0,0,0,10
AVBR012,App,central_online_wh,6-Month,183,0.0,0,0,10
AVBR012,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
AVBR012,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
AVBR012,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
AVBR012,Web,central_online_wh,1-Month,30,0.0,0,0,10
AVBR012,Web,central_online_wh,3-Month,90,0.0,0,0,10
AVBR012,Web,central_online_wh,6-Month,183,0.0,0,0,10
AVBR034,App,central_online_wh,1-Month,30,9.0,4,16,38
AVBR034,App,central_online_wh,3-Month,90,26.0,4,15,37
AVBR034,App,central_online_wh,6-Month,183,52.0,4,15,37
AVBR034,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
AVBR034,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
AVBR034,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
AVBR034,Web,central_online_wh,1-Month,30,9.0,4,16,38
AVBR034,Web,central_online_wh,3-Month,90,26.0,4,15,37
AVBR034,Web,central_online_wh,6-Month,183,52.0,4,15,37
AVBR035,App,central_online_wh,1-Month,30,0.0,0,0,10
AVBR035,App,central_online_wh,3-Month,90,0.0,0,0,10
AVBR035,App,central_online_wh,6-Month,183,0.0,0,0,10
AVBR035,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
AVBR035,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
AVBR035,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
AVBR035,Web,central_online_wh,1-Month,30,0.0,0,0,10
AVBR035,Web,central_online_wh,3-Month,90,0.0,0,0,10
AVBR035,Web,central_online_wh,6-Month,183,0.0,0,0,10
AVBR045,App,central_online_wh,1-Month,30,75.0,21,121,110
AVBR045,App,central_online_wh,3-Month,90,221.0,21,119,109
AVBR045,App,central_online_wh,6-Month,183,445.0,21,118,109
AVBR045,Offline,central_offline_wh,1-Month,30,51.0,20,88,91
AVBR045,Offline,central_offline_wh,3-Month,90,156.0,19,89,92
AVBR045,Offline,central_offline_wh,6-Month,183,312.0,19,88,91
AVBR045,Web,central_online_wh,1-Month,30,93.0,35,159,123
AVBR045,Web,central_online_wh,3-Month,90,273.0,36,157,121
AVBR045,Web,central_online_wh,6-Month,183,551.0,35,156,121
AVER0169,App,central_online_wh,1-Month,30,68.0,35,126,105
AVER0169,App,central_online_wh,3-Month,90,208.0,35,128,106
AVER0169,App,central_online_wh,6-Month,183,420.0,35,127,106
AVER0169,Offline,central_offline_wh,1-Month,30,16.0,18,39,51
AVER0169,Offline,central_offline_wh,3-Month,90,52.0,18,41,53
AVER0169,Offline,central_offline_wh,6-Month,183,104.0,18,41,53
AVER0169,Web,central_online_wh,1-Month,30,221.0,62,357,189
AVER0169,Web,central_online_wh,3-Month,90,650.0,62,351,187
AVER0169,Web,central_online_wh,6-Month,183,1311.0,62,349,187
AVER064,App,central_online_wh,1-Month,30,4.0,3,8,25
AVER064,App,central_online_wh,3-Month,90,13.0,3,9,27
AVER064,App,central_online_wh,6-Month,183,26.0,3,9,26
AVER064,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
AVER064,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
AVER064,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
